HoleID,Depth (feet),Elevation (feet),q_c (tsf),f_s (tsf),U_2 (ft-head),B_q,q_t (tsf),U_0 (ft-head),R_f (%),F_r,Q_t,Ic,Q_tn,Icn,Zone_Icn,SBT_Icn,Zone_LCPC,Q_s (Tons),Q_b (Tons),Q_ult (Tons)
CPT-01,-2.42782152,7.57217848,259.67931218,0.51169366,-1.03045186,-0.00012392,259.67931218,0.0,0.1970483,0.19714577,1000.0,1.0,704.17376103,1.0,7,Gravelly_sand_Dense_Sand,6,10.15556782,55.81706252,65.97263034
CPT-01,-2.49343832,7.50656168,257.97714755,0.50125093,-1.05387122,-0.00012758,257.97714755,0.0,0.19430052,0.19440021,1000.0,1.0,689.1664868,1.0,7,Gravelly_sand_Dense_Sand,6,10.45694229,55.81706252,66.27400481
CPT-01,-2.55905512,7.44094488,251.29380176,0.46992275,-0.85982509,-0.00010686,251.29380176,0.0,0.18700133,0.18710272,1000.0,1.0,661.6631741,1.0,7,Gravelly_sand_Dense_Sand,6,10.75831675,55.81706252,66.57537928
CPT-01,-2.62467192,7.37532808,246.00978149,0.4490373,-0.95015691,-0.00012062,246.00978149,0.0,0.18252823,0.18263219,1000.0,1.0,638.72865056,1.0,7,Gravelly_sand_Dense_Sand,6,11.05969122,55.81706252,66.87675374
CPT-01,-2.69028871,7.30971129,237.6347138,0.45948002,-0.75611078,-9.937e-05,237.6347138,0.0,0.1933556,0.19347276,1000.0,1.0,608.61164684,1.0,7,Gravelly_sand_Dense_Sand,6,11.36106568,55.81706252,67.17812821
CPT-01,-2.75590551,7.24409449,230.17860615,0.45948002,-0.76949327,-0.00010441,230.17860615,0.0,0.19961891,0.19974715,1000.0,1.0,581.73127326,1.0,7,Gravelly_sand_Dense_Sand,6,11.66244015,55.81706252,67.47950267
CPT-01,-2.82152231,7.17847769,222.38833121,0.48036548,-0.7293458,-0.00010244,222.38833121,0.0,0.21600301,0.2161504,1000.0,1.0,554.79479308,1.0,7,Gravelly_sand_Dense_Sand,6,11.96381461,55.81706252,67.78087714
CPT-01,-2.88713911,7.11286089,217.04165458,0.49080821,-0.69923519,-0.00010063,217.04165458,0.0,0.22613549,0.22629765,1000.0,1.0,534.64555822,1.0,7,Gravelly_sand_Dense_Sand,6,12.26518908,55.81706252,68.0822516
CPT-01,-2.95275591,7.04724409,208.79189962,0.50125093,-0.84309698,-0.00012613,208.79189962,0.0,0.24007202,0.24025545,1000.0,1.0,508.00273235,1.0,7,Gravelly_sand_Dense_Sand,6,12.56656355,55.81706252,68.38362607
CPT-01,-3.0183727,6.9816273,198.8295373,0.54302185,-1.06390809,-0.00016715,198.8295373,0.0,0.27310924,0.27333373,1000.0,1.0,477.93229582,1.02778769,7,Gravelly_sand_Dense_Sand,6,12.86793801,55.81706252,68.68500054
CPT-01,-3.0839895,6.9160105,185.83878392,0.61612094,-1.08732745,-0.00018279,185.83878392,0.0,0.33153518,0.33183376,1000.0,1.0,441.40487754,1.10898921,7,Gravelly_sand_Dense_Sand,6,13.16931248,55.81706252,68.986375
CPT-01,-3.1496063,6.8503937,167.62666663,0.6370064,-0.80964075,-0.00015091,167.62666663,0.0,0.38001495,0.38040332,978.47938492,1.0,393.51410126,1.18578473,7,Gravelly_sand_Dense_Sand,6,13.47068694,53.75852926,67.2292162
CPT-01,-3.2152231,6.7847769,154.55237143,0.6370064,-0.51522593,-0.00010417,154.55237143,0.0,0.41216216,0.41262952,881.8968997,1.0,358.70329944,1.23930236,7,Gravelly_sand_Dense_Sand,6,13.77206141,49.56555152,63.33761293
CPT-01,-3.2808399,6.7191601,134.2203804,0.6370064,-0.1170968,-2.727e-05,134.2203804,0.0,0.47459737,0.47523099,749.03123855,1.07659577,308.03793406,1.3295021,6,Sands_Clean_Sands,6,14.07343588,43.04500228,57.11843815
CPT-01,-3.34645669,6.65354331,118.32654869,0.35505275,0.28437795,7.513e-05,118.32832396,0.0,0.30005728,0.30052129,646.64947831,1.0,268.70638914,1.25304915,7,Gravelly_sand_Dense_Sand,5,14.54773106,50.59780995,65.14554101
