HoleID,Depth (feet),Elevation (feet),q_c (tsf),f_s (tsf),U_2 (ft-head),B_q,q_t (tsf),U_0 (ft-head),R_f (%),F_r,Q_t,Ic,Q_tn,Icn,Zone_Icn,SBT_Icn,Zone_LCPC,Q_s (Tons),Q_b (Tons),Q_ult (Tons)
"CPT-13",-3.1496063,6.8503937,287.34209812,0.83541822,-10.02014065,-0.00108914,287.34209812,0,0.29073993,0.2909218,1000,1,658.68016495,1,7,"Gravelly_sand_Dense_Sand",6,14.98316856,55.81706252,70.80023109
"CPT-13",-3.2152231,6.7847769,284.34503525,0.84586095,-9.30083172,-0.00102163,284.34503525,0,0.29747695,0.29766922,1000,1,644.60600261,1,7,"Gravelly_sand_Dense_Sand",6,15.28454303,55.81706252,71.10160555
"CPT-13",-3.2808399,6.7191601,282.16250514,0.85630368,-8.5380297,-0.00094511,282.16250514,0,0.3034789,0.30368091,1000,1,632.73794617,1,7,"Gravelly_sand_Dense_Sand",6,15.5859175,55.81706252,71.40298002
"CPT-13",-3.34645669,6.65354331,279.68757865,0.84586095,-7.53768844,-0.00084178,279.68757865,0,0.30243065,0.3026381,1000,1,620.5511366,1,7,"Gravelly_sand_Dense_Sand",6,15.88729196,55.81706252,71.70435448
"CPT-13",-3.41207349,6.58792651,276.07439483,0.85630368,-6.89532884,-0.00078014,276.07439483,0,0.31017135,0.31039143,1000,1,606.18152892,1,7,"Gravelly_sand_Dense_Sand",6,16.18866643,55.81706252,72.00572895
"CPT-13",-3.47769029,6.52230971,268.3989899,0.85630368,-6.14590931,-0.00071526,268.3989899,0,0.31904132,0.31927897,1000,1,583.33636912,1.01002605,7,"Gravelly_sand_Dense_Sand",6,16.49004089,55.81706252,72.30710342
"CPT-13",-3.54330709,6.45669291,260.62960041,0.83541822,-5.15895055,-0.00061832,260.62960041,0,0.3205385,0.32078934,1000,1,560.81500883,1.02347277,7,"Gravelly_sand_Dense_Sand",6,16.79141536,55.81706252,72.60847788
"CPT-13",-3.60892388,6.39107612,251.02229084,0.8249755,-4.10842495,-0.00051128,251.02229084,0,0.32864631,0.32891861,1000,1,534.87595613,1.04569971,7,"Gravelly_sand_Dense_Sand",6,17.09278982,55.81706252,72.90985235
"CPT-13",-3.67454068,6.32545932,242.54279586,0.80409004,-3.2987842,-0.0004249,242.54279586,0,0.33152502,0.33181479,1000,1,511.87558588,1.06197801,7,"Gravelly_sand_Dense_Sand",6,17.39416429,55.81706252,73.21122681
"CPT-13",-3.74015748,6.25984252,231.92254169,0.77276186,-2.04752123,-0.00027582,231.92254169,0,0.33319825,0.33350859,1000,1,484.88638057,1.08047613,7,"Gravelly_sand_Dense_Sand",6,17.69553876,55.81706252,73.51260128
